ID,Session

397,97

398,97

399,97

400,97

401,97

402,97

403,97

404,97

405,97

406,97

407,97

408,97

409,97

410,97

411,97

412,97

413,97

414,97

415,97

416,97

417,97

418,97

419,97

420,97

421,97

422,97

423,97

424,97

425,97

426,97

427,97

428,97

429,97

430,97

431,97

432,97

433,97

434,97

435,97

436,97

437,97

438,97

439,97

440,97

441,97

442,97

443,97

444,97

445,97

446,97

447,97

448,97

449,97

450,97

451,97

452,97

453,97

454,97

455,97

456,97

457,97

458,97

459,97

460,97

461,97

462,97

463,97

464,97

465,97

466,97

467,97

468,97

469,97

470,97

471,97

472,97

473,97

474,97

475,97

476,97

477,97

478,97

479,97

480,97

481,97

482,97

483,97

484,97

485,97

486,97

487,97

488,97

489,97

490,97

491,97

492,97

493,97

494,97

495,97

496,97

497,97

498,97

499,97

500,97

501,97

502,97

503,97

504,97

505,97

506,97

507,97

508,97

509,97

510,97

511,97

512,97

513,97

514,97

515,97

516,97

517,97

518,97

519,97

520,97

521,97

522,97

523,97

524,97

525,97

526,97

527,97

528,97

529,97

530,97

531,97

532,97

533,97

534,97

535,97

536,97

537,97

538,97

539,97

540,97

541,97

542,97

543,97

544,97

545,97

546,97

547,97

548,97

549,97

550,97

551,97

552,97

553,97

554,97

555,97

556,97

557,97

558,97

559,97

560,97

561,97

562,97

563,97

564,97

565,97

566,97

567,97

568,97

569,97

570,97

571,97

572,97

573,97

574,97

575,97

576,97

577,97

578,97

579,97

580,97

581,97

582,97

583,97

584,97

585,97

586,97

587,97

588,97

ID,Session
1,98

2,98

3,98

4,98

5,98

6,98

7,98

8,98

9,98

10,98

11,98

12,98

13,98

14,98

15,98

16,98

17,98

18,98

19,98

20,98

21,98

22,98

23,98

24,98

25,98

26,98

27,98

28,98

29,98

30,98

31,98

32,98

33,98

34,98

35,98

36,98

37,98

38,98

39,98

40,98

41,98

42,98

43,98

44,98

45,98

46,98

47,98

48,98

49,98

50,98

51,98

52,98

53,98

54,98

55,98

56,98

57,98

58,98

59,98

60,98

ID,Session
1,99

2,99

3,99

4,99

5,99

6,99

7,99

8,99

9,99

10,99

11,99

12,99

13,99

14,99

15,99

16,99

17,99

18,99

19,99

20,99

21,99

22,99

23,99

24,99

25,99

26,99

27,99

28,99

29,99

30,99

31,99

32,99

33,99

34,99

35,99

36,99

37,99

38,99

39,99

40,99

41,99

42,99

43,99

44,99

45,99

46,99

47,99

48,99

49,99

50,99

51,99

52,99

53,99

54,99

55,99

56,99

57,99

58,99

59,99

60,99

61,99

62,99

63,99

64,99

65,99

66,99

67,99

68,99

69,99

70,99

71,99

72,99

73,99

74,99

75,99

76,99

77,99

78,99

79,99

80,99

81,99

82,99

83,99

84,99

85,99

86,99

87,99

88,99

89,99

90,99

91,99

92,99

93,99

94,99

95,99

96,99

97,99

98,99

99,99

100,99

101,99

102,99

103,99

104,99

105,99

106,99

107,99

108,99

109,99

110,99

111,99

112,99

113,99

114,99

115,99

116,99

117,99

118,99

119,99

120,99

121,99

122,99

123,99

124,99

125,99

126,99

127,99

128,99

129,99

130,99

131,99

132,99

133,99

134,99

135,99

136,99

137,99

138,99

139,99

140,99

141,99

142,99

143,99

144,99

145,99

146,99

147,99

148,99

149,99

150,99

151,99

152,99

153,99

154,99

155,99

156,99

157,99

158,99

159,99

160,99

161,99

162,99

163,99

164,99

165,99

166,99

167,99

168,99

169,99

170,99

171,99

172,99

173,99

174,99

175,99

176,99

177,99

178,99

179,99

180,99

181,99

182,99

183,99

184,99

185,99

186,99

187,99

188,99

189,99

190,99

191,99

192,99

193,99

194,99

195,99

196,99

197,99

198,99

199,99

200,99

201,99

202,99

203,99

204,99

205,99

206,99

207,99

208,99

209,99

210,99

211,99

212,99

213,99

214,99

215,99

216,99

217,99

218,99

219,99

220,99

221,99

222,99

223,99

224,99

225,99

226,99

227,99

228,99

229,99

230,99

231,99

232,99

233,99

234,99

235,99

236,99

237,99

238,99

239,99

240,99

241,99

242,99

243,99

244,99

245,99

246,99

247,99

248,99

249,99

250,99

251,99

252,99

253,99

254,99

255,99

ID,Session
1,100

2,100

3,100

4,100

5,100

6,100

7,100

8,100

9,100

10,100

11,100

12,100

13,100

14,100

15,100

16,100

17,100

18,100

19,100

20,100

21,100

22,100

23,100

24,100

25,100

26,100

27,100

28,100

29,100

30,100

31,100

32,100

33,100

34,100

35,100

36,100

37,100

38,100

39,100

40,100

41,100

42,100

43,100

44,100

45,100

46,100

47,100

48,100

49,100

50,100

51,100

52,100

53,100

54,100

55,100

56,100

57,100

58,100

59,100

60,100

61,100

62,100

63,100

64,100

65,100

66,100

67,100

68,100

69,100

70,100

71,100

72,100

73,100

74,100

75,100

76,100

77,100

78,100

79,100

80,100

81,100

82,100

83,100

84,100

85,100

86,100

87,100

88,100

89,100

90,100

91,100

92,100

93,100

94,100

95,100

96,100

97,100

98,100

99,100

100,100

101,100

102,100

103,100

104,100

105,100

106,100

107,100

108,100

109,100

110,100

111,100

112,100

113,100

114,100

115,100

116,100

117,100

118,100

119,100

120,100

121,100

122,100

123,100

124,100

125,100

126,100

127,100

128,100

129,100

130,100

131,100

132,100

133,100

134,100

135,100

136,100

137,100

138,100

139,100

140,100

141,100

142,100

143,100

144,100

145,100

146,100

147,100

148,100

149,100

150,100

151,100

152,100

153,100

154,100

155,100

156,100

157,100

158,100

159,100

160,100

161,100

162,100

163,100

164,100

165,100

166,100

167,100

168,100

169,100

170,100

171,100

172,100

173,100

174,100

175,100

176,100

177,100

178,100

179,100

180,100

181,100

182,100

183,100

184,100

185,100

186,100

187,100

188,100

189,100

190,100

191,100

192,100

193,100

194,100

195,100

196,100

197,100

198,100

199,100

200,100

201,100

202,100

203,100

204,100

205,100

206,100

207,100

208,100

209,100

210,100

211,100

212,100

213,100

214,100

215,100

216,100

217,100

218,100

219,100

220,100

221,100

222,100

223,100

224,100

225,100

226,100

227,100

228,100

229,100

230,100

231,100

232,100

233,100

234,100

235,100

236,100

237,100

238,100

239,100

240,100

241,100

242,100

243,100

244,100

245,100

246,100

247,100

248,100

249,100

250,100

251,100

252,100

253,100

254,100

255,100

256,100

257,100

258,100

259,100

260,100

261,100

262,100

263,100

264,100

265,100

266,100

267,100

268,100

269,100

270,100

271,100

272,100

273,100

274,100

275,100

276,100

277,100

278,100

279,100

280,100

281,100

282,100

283,100

284,100

285,100

286,100

287,100

288,100

289,100

290,100

291,100

292,100

293,100

294,100

295,100

296,100

297,100

298,100

299,100

300,100

301,100

302,100

303,100

304,100

305,100

306,100

307,100

308,100

309,100

310,100

311,100

312,100

313,100

314,100

315,100

316,100

317,100

318,100

319,100

320,100

321,100

322,100

323,100

324,100

325,100

326,100

327,100

328,100

329,100

330,100

331,100

332,100

333,100

334,100

335,100

336,100

337,100

338,100

339,100

340,100

341,100

342,100

343,100

344,100

345,100

346,100

347,100

348,100

349,100

350,100

351,100

352,100

353,100

354,100

355,100

356,100

357,100

358,100

359,100

360,100

361,100

362,100

363,100

364,100

365,100

366,100

367,100

368,100

369,100

370,100

371,100

372,100

373,100

374,100

375,100

376,100

377,100

378,100

379,100

380,100

381,100

382,100

383,100

384,100

385,100

386,100

387,100

388,100

389,100

390,100

391,100

392,100

393,100

394,100

395,100

396,100

397,100

398,100

399,100

400,100

401,100

402,100

403,100

404,100

405,100

406,100

407,100

408,100

409,100

410,100

411,100

412,100

413,100

414,100

415,100

416,100

417,100

418,100

419,100

420,100

421,100

422,100

423,100

424,100

425,100

426,100

427,100

428,100

429,100

430,100

431,100

432,100

433,100

434,100

435,100

436,100

437,100

438,100

439,100

440,100

441,100

442,100

443,100

444,100

445,100

446,100

447,100

448,100

449,100

450,100

451,100

452,100

453,100

454,100

455,100

456,100

457,100

458,100

459,100

460,100

461,100

462,100

463,100

464,100

465,100

466,100

467,100

468,100

469,100

470,100

471,100

472,100

473,100

474,100

475,100

476,100

477,100

478,100

479,100

480,100

481,100

482,100

483,100

484,100

485,100

486,100

487,100

488,100

489,100

490,100

491,100

492,100

493,100

494,100

495,100

496,100

497,100

498,100

499,100

500,100

501,100

502,100

503,100

504,100

505,100

506,100

507,100

508,100

509,100

510,100

511,100

512,100

513,100

ID,Session
1,101

2,101

3,101

4,101

5,101

6,101

7,101

8,101

9,101

10,101

11,101

12,101

13,101

14,101

15,101

16,101

17,101

18,101

19,101

20,101

21,101

22,101

23,101

24,101

25,101

26,101

27,101

28,101

29,101

30,101

31,101

32,101

33,101

34,101

35,101

36,101

37,101

38,101

39,101

40,101

41,101

42,101

43,101

44,101

45,101

46,101

47,101

48,101

49,101

50,101

51,101

52,101

53,101

54,101

55,101

56,101

57,101

58,101

59,101

60,101

61,101

62,101

63,101

64,101

65,101

66,101

67,101

68,101

69,101

70,101

71,101

72,101

73,101

74,101

75,101

76,101

77,101

78,101

79,101

80,101

81,101

82,101

83,101

84,101

85,101

86,101

87,101

88,101

89,101

90,101

91,101

92,101

93,101

94,101

95,101

96,101

97,101

98,101

99,101

100,101

101,101

102,101

103,101

104,101

105,101

106,101

107,101

108,101

109,101

110,101

111,101

112,101

113,101

114,101

115,101

116,101

117,101

118,101

119,101

120,101

121,101

122,101

123,101

124,101

125,101

126,101

127,101

128,101

129,101

130,101

131,101

132,101

133,101

134,101

135,101

136,101

137,101

138,101

139,101

140,101

141,101

142,101

143,101

144,101

145,101

146,101

147,101

148,101

149,101

150,101

151,101

152,101

153,101

154,101

155,101

156,101

157,101

158,101

159,101

160,101

161,101

162,101

163,101

164,101

165,101

166,101

167,101

168,101

169,101

170,101

171,101

172,101

173,101

174,101

175,101

176,101

177,101

178,101

179,101

180,101

181,101

182,101

183,101

184,101

185,101

186,101

187,101

188,101

189,101

190,101

191,101

192,101

193,101

194,101

195,101

196,101

197,101

198,101

199,101

200,101

201,101

202,101

203,101

204,101

205,101

206,101

207,101

208,101

209,101

210,101

211,101

212,101

213,101

214,101

215,101

216,101

217,101

218,101

219,101

220,101

221,101

222,101

223,101

224,101

225,101

226,101

227,101

228,101

229,101

230,101

231,101

232,101

233,101

234,101

235,101

236,101

237,101

238,101

